method,volume_id,page_id,start,end,entity,entity_type
roberta,uva.x000083545,135,179,186,Rillito,LOC
roberta,uva.x000083545,135,239,247,Fernando,PER
roberta,uva.x000083545,135,364,379,Robert Bosworth,PER
roberta,uva.x000083545,135,397,400,Bob,PER
roberta,uva.x000083545,135,444,450,Shasta,LOC
roberta,uva.x000083545,135,556,564,Cataleno,PER
roberta,uva.x000083545,135,588,594,Jaynes,LOC
roberta,uva.x000083545,135,596,608,Juan Alvarez,PER
roberta,uva.x000083545,135,636,644,Pascolas,PER
roberta,uva.x000083545,135,651,655,Cruz,PER
roberta,uva.x000083545,135,660,666,Romero,PER
roberta,uva.x000083545,135,746,749,PFE,ORG
roberta,uva.x000083545,135,886,888,SP,ORG
roberta,uva.x000083545,135,918,923,Globe,LOC
roberta,uva.x000083545,135,943,950,Italian,MISC
roberta,uva.x000083545,135,960,972,Geraldo Iloa,PER
roberta,uva.x000083545,135,989,994,Jerry,PER
roberta,uva.x000083545,135,1006,1011,Bowie,LOC
roberta,uva.x000083545,135,1042,1047,Globe,LOC
roberta,uva.x000083545,135,1180,1182,SP,ORG
roberta,uva.x000083545,135,1205,1212,Chinese,MISC
spacy-trf,uva.x000083545,135,24,30,Mohawk,GPE
spacy-trf,uva.x000083545,135,179,186,Rillito,GPE
spacy-trf,uva.x000083545,135,239,247,Fernando,PERSON
spacy-trf,uva.x000083545,135,364,379,Robert Bosworth,PERSON
spacy-trf,uva.x000083545,135,397,400,Bob,PERSON
spacy-trf,uva.x000083545,135,444,450,Shasta,GPE
spacy-trf,uva.x000083545,135,521,524,Bob,PERSON
spacy-trf,uva.x000083545,135,556,564,Cataleno,PERSON
spacy-trf,uva.x000083545,135,588,594,Jaynes,GPE
spacy-trf,uva.x000083545,135,596,608,Juan Alvarez,PERSON
spacy-trf,uva.x000083545,135,636,644,Pascolas,PERSON
spacy-trf,uva.x000083545,135,651,655,Cruz,PERSON
spacy-trf,uva.x000083545,135,660,666,Romero,PERSON
spacy-trf,uva.x000083545,135,746,749,PFE,ORG
spacy-trf,uva.x000083545,135,886,888,SP,ORG
spacy-trf,uva.x000083545,135,918,923,Globe,LOC
spacy-trf,uva.x000083545,135,943,950,Italian,NORP
spacy-trf,uva.x000083545,135,960,972,Geraldo Iloa,PERSON
spacy-trf,uva.x000083545,135,989,994,Jerry,PERSON
spacy-trf,uva.x000083545,135,1006,1011,Bowie,GPE
spacy-trf,uva.x000083545,135,1042,1047,Globe,FAC
spacy-trf,uva.x000083545,135,1071,1076,Bowie,GPE
spacy-trf,uva.x000083545,135,1080,1085,Globe,GPE
spacy-trf,uva.x000083545,135,1205,1212,Chinese,NORP
stanford,uva.x000083545,136,77,84,Cochise,LOCATION
stanford,uva.x000083545,136,135,141,Nelson,PERSON
stanford,uva.x000083545,136,236,242,Nelson,PERSON
stanford,uva.x000083545,136,290,296,Benito,PERSON
stanford,uva.x000083545,136,366,373,Cochise,LOCATION
stanford,uva.x000083545,136,516,521,Globe,ORGANIZATION
stanford,uva.x000083545,136,602,608,Benito,LOCATION
stanford,uva.x000083545,136,636,642,Jimmie,PERSON
stanford,uva.x000083545,136,692,699,Dragoon,LOCATION
stanford,uva.x000083545,136,873,880,Dragoon,LOCATION
stanford,uva.x000083545,136,884,889,Stein,PERSON
stanford,uva.x000083545,136,898,908,New Mexico,LOCATION
stanford,uva.x000083545,136,913,922,San Simon,LOCATION
stanford,uva.x000083545,136,924,931,Arizona,LOCATION
stanford,uva.x000083545,136,936,940,Gary,PERSON
stanford,uva.x000083545,136,942,952,New Mexico,LOCATION
stanford,uva.x000083545,136,991,1000,Lordsburg,LOCATION
stanford,uva.x000083545,136,1059,1063,Yuma,LOCATION
booknlp,uva.x000083545,136,6,12,Benito,PER
booknlp,uva.x000083545,136,77,84,Cochise,GPE
booknlp,uva.x000083545,136,135,141,Nelson,PER
booknlp,uva.x000083545,136,290,296,Benito,PER
booknlp,uva.x000083545,136,516,521,Globe,GPE
booknlp,uva.x000083545,136,636,642,Jimmie,PER
booknlp,uva.x000083545,136,692,699,Dragoon,GPE
booknlp,uva.x000083545,136,898,908,New Mexico,GPE
booknlp,uva.x000083545,136,913,922,San Simon,GPE
booknlp,uva.x000083545,136,924,931,Arizona,GPE
booknlp,uva.x000083545,136,936,940,Gary,PER
booknlp,uva.x000083545,136,991,1000,Lordsburg,GPE
booknlp,uva.x000083545,136,1059,1063,Yuma,PER
roberta,uva.x000083545,136,6,12,Benito,PER
roberta,uva.x000083545,136,77,84,Cochise,LOC
roberta,uva.x000083545,136,135,141,Nelson,PER
roberta,uva.x000083545,136,516,521,Globe,LOC
roberta,uva.x000083545,136,636,642,Jimmie,PER
roberta,uva.x000083545,136,653,660,Spanish,MISC
roberta,uva.x000083545,136,692,699,Dragoon,LOC
roberta,uva.x000083545,136,884,896,Stein's Pass,LOC
roberta,uva.x000083545,136,898,908,New Mexico,LOC
roberta,uva.x000083545,136,913,922,San Simon,LOC
roberta,uva.x000083545,136,924,931,Arizona,LOC
roberta,uva.x000083545,136,936,940,Gary,LOC
roberta,uva.x000083545,136,991,1000,Lordsburg,LOC
roberta,uva.x000083545,136,1059,1063,Yuma,LOC
spacy-trf,uva.x000083545,136,6,12,Benito,PERSON
spacy-trf,uva.x000083545,136,77,84,Cochise,GPE
spacy-trf,uva.x000083545,136,135,141,Nelson,PERSON
spacy-trf,uva.x000083545,136,236,242,Nelson,PERSON
spacy-trf,uva.x000083545,136,272,278,Nelson,PERSON
spacy-trf,uva.x000083545,136,290,296,Benito,PERSON
spacy-trf,uva.x000083545,136,366,373,Cochise,GPE
spacy-trf,uva.x000083545,136,435,442,Cochise,GPE
spacy-trf,uva.x000083545,136,516,521,Globe,ORG
spacy-trf,uva.x000083545,136,591,598,Cochise,GPE
spacy-trf,uva.x000083545,136,602,608,Benito,PERSON
spacy-trf,uva.x000083545,136,636,642,Jimmie,PERSON
spacy-trf,uva.x000083545,136,692,699,Dragoon,GPE
spacy-trf,uva.x000083545,136,873,880,Dragoon,GPE
spacy-trf,uva.x000083545,136,884,896,Stein's Pass,GPE
spacy-trf,uva.x000083545,136,898,908,New Mexico,GPE
spacy-trf,uva.x000083545,136,913,922,San Simon,GPE
spacy-trf,uva.x000083545,136,924,931,Arizona,GPE
spacy-trf,uva.x000083545,136,936,940,Gary,GPE
spacy-trf,uva.x000083545,136,942,952,New Mexico,GPE
spacy-trf,uva.x000083545,136,954,958,Gary,GPE
spacy-trf,uva.x000083545,136,991,1000,Lordsburg,GPE
spacy-trf,uva.x000083545,136,1059,1063,Yuma,GPE
stanford,uva.x000083545,137,98,104,Jaynes,PERSON
booknlp,uva.x000083545,137,62,70,Fernando,PER
booknlp,uva.x000083545,137,98,104,Jaynes,GPE
roberta,uva.x000083545,137,62,70,Fernando,PER
roberta,uva.x000083545,137,98,104,Jaynes,LOC
spacy-trf,uva.x000083545,137,62,70,Fernando,PERSON
spacy-trf,uva.x000083545,137,98,104,Jaynes,GPE
stanford,uva.x000083545,138,96,107,Los Angeles,LOCATION
stanford,uva.x000083545,138,128,145,Santa Fe Railroad,ORGANIZATION
stanford,uva.x000083545,138,191,205,San Bernardino,LOCATION
stanford,uva.x000083545,138,222,235,Sierra Nevada,ORGANIZATION
stanford,uva.x000083545,138,313,320,Arizona,LOCATION
stanford,uva.x000083545,138,365,372,Kingman,LOCATION
stanford,uva.x000083545,138,377,386,Flagstaff,LOCATION
stanford,uva.x000083545,138,397,404,Winslow,PERSON
stanford,uva.x000083545,138,420,426,Gallup,LOCATION
stanford,uva.x000083545,138,428,438,New Mexico,LOCATION
stanford,uva.x000083545,138,468,478,Río Grande,LOCATION
stanford,uva.x000083545,138,496,504,Amarillo,LOCATION
stanford,uva.x000083545,138,506,511,Texas,LOCATION
stanford,uva.x000083545,138,552,562,Burlington,LOCATION
stanford,uva.x000083545,138,589,596,Wichita,LOCATION
stanford,uva.x000083545,138,604,609,Texas,LOCATION
booknlp,uva.x000083545,138,96,107,Los Angeles,GPE
booknlp,uva.x000083545,138,191,205,San Bernardino,GPE
booknlp,uva.x000083545,138,222,235,Sierra Nevada,GPE
booknlp,uva.x000083545,138,365,372,Kingman,GPE
booknlp,uva.x000083545,138,377,386,Flagstaff,GPE
booknlp,uva.x000083545,138,397,404,Winslow,GPE
booknlp,uva.x000083545,138,420,426,Gallup,GPE
booknlp,uva.x000083545,138,428,438,New Mexico,GPE
booknlp,uva.x000083545,138,455,460,Belen,GPE
booknlp,uva.x000083545,138,464,478,the Río Grande,FAC
booknlp,uva.x000083545,138,496,504,Amarillo,GPE
booknlp,uva.x000083545,138,506,511,Texas,GPE
booknlp,uva.x000083545,138,589,602,Wichita Falls,GPE
booknlp,uva.x000083545,138,604,609,Texas,GPE
roberta,uva.x000083545,138,96,107,Los Angeles,LOC
roberta,uva.x000083545,138,128,145,Santa Fe Railroad,ORG
roberta,uva.x000083545,138,191,205,San Bernardino,LOC
roberta,uva.x000083545,138,222,235,Sierra Nevada,LOC
roberta,uva.x000083545,138,289,296,Needles,LOC
roberta,uva.x000083545,138,313,320,Arizona,LOC
roberta,uva.x000083545,138,365,372,Kingman,LOC
roberta,uva.x000083545,138,377,386,Flagstaff,LOC
roberta,uva.x000083545,138,397,404,Winslow,LOC
roberta,uva.x000083545,138,420,426,Gallup,LOC
roberta,uva.x000083545,138,428,438,New Mexico,LOC
roberta,uva.x000083545,138,455,460,Belen,LOC
roberta,uva.x000083545,138,468,478,Río Grande,LOC
roberta,uva.x000083545,138,496,504,Amarillo,LOC
roberta,uva.x000083545,138,506,511,Texas,LOC
roberta,uva.x000083545,138,552,571,Burlington Railroad,ORG
roberta,uva.x000083545,138,589,602,Wichita Falls,LOC
roberta,uva.x000083545,138,604,609,Texas,LOC
spacy-trf,uva.x000083545,138,96,107,Los Angeles,GPE
spacy-trf,uva.x000083545,138,124,145,the Santa Fe Railroad,ORG
spacy-trf,uva.x000083545,138,191,205,San Bernardino,GPE
spacy-trf,uva.x000083545,138,218,235,the Sierra Nevada,LOC
spacy-trf,uva.x000083545,138,289,296,Needles,GPE
spacy-trf,uva.x000083545,138,313,320,Arizona,GPE
spacy-trf,uva.x000083545,138,365,372,Kingman,GPE
spacy-trf,uva.x000083545,138,377,386,Flagstaff,GPE
spacy-trf,uva.x000083545,138,397,404,Winslow,GPE
spacy-trf,uva.x000083545,138,420,426,Gallup,GPE
spacy-trf,uva.x000083545,138,428,438,New Mexico,GPE
spacy-trf,uva.x000083545,138,455,460,Belen,GPE
spacy-trf,uva.x000083545,138,464,478,the Río Grande,LOC
spacy-trf,uva.x000083545,138,496,504,Amarillo,GPE
spacy-trf,uva.x000083545,138,506,511,Texas,GPE
spacy-trf,uva.x000083545,138,548,571,the Burlington Railroad,ORG
spacy-trf,uva.x000083545,138,589,602,Wichita Falls,GPE
spacy-trf,uva.x000083545,138,604,609,Texas,GPE
stanford,uva.x000083545,140,36,43,Wichita,LOCATION
stanford,uva.x000083545,140,84,92,Amarillo,LOCATION
stanford,uva.x000083545,140,270,278,Santa Fe,ORGANIZATION
stanford,uva.x000083545,140,383,393,California,LOCATION
stanford,uva.x000083545,140,419,424,Texas,LOCATION
stanford,uva.x000083545,140,446,456,New Mexico,LOCATION
stanford,uva.x000083545,140,473,483,Rio Grande,LOCATION
stanford,uva.x000083545,140,487,492,Belen,LOCATION
stanford,uva.x000083545,140,510,516,Gallup,ORGANIZATION
stanford,uva.x000083545,140,534,541,Arizona,LOCATION
stanford,uva.x000083545,140,559,566,Winslow,PERSON
stanford,uva.x000083545,140,568,577,Flagstaff,LOCATION
stanford,uva.x000083545,140,583,590,Kingman,LOCATION
stanford,uva.x000083545,140,613,623,California,LOCATION
stanford,uva.x000083545,140,656,669,Sierra Nevada,LOCATION
stanford,uva.x000083545,140,682,689,Barstow,LOCATION
booknlp,uva.x000083545,140,36,49,Wichita Falls,GPE
booknlp,uva.x000083545,140,84,92,Amarillo,GPE
booknlp,uva.x000083545,140,383,393,California,GPE
booknlp,uva.x000083545,140,419,424,Texas,GPE
booknlp,uva.x000083545,140,446,456,New Mexico,GPE
booknlp,uva.x000083545,140,473,483,Rio Grande,GPE
booknlp,uva.x000083545,140,487,492,Belen,GPE
booknlp,uva.x000083545,140,510,516,Gallup,PER
booknlp,uva.x000083545,140,534,541,Arizona,GPE
booknlp,uva.x000083545,140,559,566,Winslow,GPE
booknlp,uva.x000083545,140,568,577,Flagstaff,GPE
booknlp,uva.x000083545,140,583,590,Kingman,PER
booknlp,uva.x000083545,140,656,669,Sierra Nevada,GPE
booknlp,uva.x000083545,140,682,689,Barstow,GPE
roberta,uva.x000083545,140,11,14,MPs,MISC
roberta,uva.x000083545,140,26,29,MPs,MISC
roberta,uva.x000083545,140,36,49,Wichita Falls,LOC
roberta,uva.x000083545,140,84,92,Amarillo,LOC
roberta,uva.x000083545,140,148,151,MPs,MISC
roberta,uva.x000083545,140,270,278,Santa Fe,LOC
roberta,uva.x000083545,140,324,331,Pullman,ORG
roberta,uva.x000083545,140,383,393,California,LOC
roberta,uva.x000083545,140,419,424,Texas,LOC
roberta,uva.x000083545,140,446,456,New Mexico,LOC
roberta,uva.x000083545,140,473,483,Rio Grande,LOC
roberta,uva.x000083545,140,487,492,Belen,LOC
roberta,uva.x000083545,140,510,516,Gallup,LOC
roberta,uva.x000083545,140,534,541,Arizona,LOC
roberta,uva.x000083545,140,559,566,Winslow,LOC
roberta,uva.x000083545,140,568,577,Flagstaff,LOC
roberta,uva.x000083545,140,583,590,Kingman,LOC
roberta,uva.x000083545,140,656,669,Sierra Nevada,LOC
roberta,uva.x000083545,140,682,689,Barstow,LOC
roberta,uva.x000083545,140,723,730,Pullman,ORG
spacy-trf,uva.x000083545,140,36,49,Wichita Falls,GPE
spacy-trf,uva.x000083545,140,84,92,Amarillo,GPE
spacy-trf,uva.x000083545,140,270,278,Santa Fe,ORG
spacy-trf,uva.x000083545,140,324,331,Pullman,ORG
spacy-trf,uva.x000083545,140,383,393,California,GPE
spacy-trf,uva.x000083545,140,419,424,Texas,GPE
spacy-trf,uva.x000083545,140,446,456,New Mexico,GPE
spacy-trf,uva.x000083545,140,469,483,the Rio Grande,LOC
spacy-trf,uva.x000083545,140,487,492,Belen,GPE
spacy-trf,uva.x000083545,140,510,516,Gallup,GPE
spacy-trf,uva.x000083545,140,534,541,Arizona,GPE
spacy-trf,uva.x000083545,140,559,566,Winslow,GPE
spacy-trf,uva.x000083545,140,568,577,Flagstaff,GPE
spacy-trf,uva.x000083545,140,583,590,Kingman,GPE
spacy-trf,uva.x000083545,140,613,623,California,GPE
spacy-trf,uva.x000083545,140,652,669,the Sierra Nevada,LOC
spacy-trf,uva.x000083545,140,682,689,Barstow,GPE
spacy-trf,uva.x000083545,140,723,730,Pullman,GPE
stanford,uva.x000083545,141,336,340,Yuma,LOCATION
stanford,uva.x000083545,141,349,357,Fernando,LOCATION
stanford,uva.x000083545,141,552,566,Shepherd Field,ORGANIZATION
booknlp,uva.x000083545,141,64,76,Hammer Field,FAC
booknlp,uva.x000083545,141,325,332,Eulalia,PER
booknlp,uva.x000083545,141,336,340,Yuma,GPE
booknlp,uva.x000083545,141,349,357,Fernando,PER
roberta,uva.x000083545,141,64,76,Hammer Field,LOC
roberta,uva.x000083545,141,207,209,OD,ORG
roberta,uva.x000083545,141,325,332,Eulalia,PER
roberta,uva.x000083545,141,336,340,Yuma,LOC
roberta,uva.x000083545,141,349,357,Fernando,PER
roberta,uva.x000083545,141,444,451,Mexican,MISC
roberta,uva.x000083545,141,468,472,Yori,MISC
roberta,uva.x000083545,141,552,566,Shepherd Field,LOC
spacy-trf,uva.x000083545,141,64,76,Hammer Field,FAC
spacy-trf,uva.x000083545,141,207,209,OD,ORG
spacy-trf,uva.x000083545,141,325,332,Eulalia,PERSON
spacy-trf,uva.x000083545,141,336,340,Yuma,GPE
spacy-trf,uva.x000083545,141,349,357,Fernando,PERSON
spacy-trf,uva.x000083545,141,444,451,Mexican,NORP
spacy-trf,uva.x000083545,141,468,472,Yori,NORP
stanford,uva.x000083545,142,171,177,Fresno,LOCATION
stanford,uva.x000083545,142,225,232,Oakland,LOCATION
stanford,uva.x000083545,142,274,282,Martinez,PERSON
stanford,uva.x000083545,142,305,312,Benicia,LOCATION
booknlp,uva.x000083545,142,171,177,Fresno,GPE
booknlp,uva.x000083545,142,274,282,Martinez,PER
booknlp,uva.x000083545,142,305,312,Benicia,GPE
booknlp,uva.x000083545,142,319,325,Suisun,GPE
roberta,uva.x000083545,142,171,177,Fresno,LOC
roberta,uva.x000083545,142,198,203,Tracy,LOC
roberta,uva.x000083545,142,225,232,Oakland,LOC
roberta,uva.x000083545,142,274,282,Martinez,LOC
roberta,uva.x000083545,142,305,312,Benicia,LOC
roberta,uva.x000083545,142,319,325,Suisun,LOC
spacy-trf,uva.x000083545,142,171,177,Fresno,GPE
spacy-trf,uva.x000083545,142,198,203,Tracy,GPE
spacy-trf,uva.x000083545,142,225,232,Oakland,GPE
spacy-trf,uva.x000083545,142,274,282,Martinez,GPE
spacy-trf,uva.x000083545,142,305,312,Benicia,GPE
spacy-trf,uva.x000083545,142,319,325,Suisun,GPE
stanford,uva.x000083545,143,4,10,porter,PERSON
stanford,uva.x000083545,143,31,39,Portland,LOCATION
stanford,uva.x000083545,143,215,227,Black Buttes,ORGANIZATION
stanford,uva.x000083545,143,234,245,Shasta City,LOCATION
booknlp,uva.x000083545,143,31,39,Portland,GPE
booknlp,uva.x000083545,143,215,227,Black Buttes,GPE
booknlp,uva.x000083545,143,234,245,Shasta City,GPE
roberta,uva.x000083545,143,31,39,Portland,LOC
roberta,uva.x000083545,143,142,149,Cascade,LOC
roberta,uva.x000083545,143,177,185,Siskiyou,LOC
roberta,uva.x000083545,143,215,227,Black Buttes,LOC
roberta,uva.x000083545,143,234,245,Shasta City,LOC
spacy-trf,uva.x000083545,143,31,39,Portland,GPE
spacy-trf,uva.x000083545,143,142,149,Cascade,LOC
spacy-trf,uva.x000083545,143,177,185,Siskiyou,LOC
spacy-trf,uva.x000083545,143,215,227,Black Buttes,LOC
spacy-trf,uva.x000083545,143,234,245,Shasta City,GPE
stanford,uva.x000083545,145,222,230,Portland,LOCATION
booknlp,uva.x000083545,145,222,230,Portland,GPE
booknlp,uva.x000083545,145,273,276,GIs,PER
roberta,uva.x000083545,145,116,118,KP,MISC
roberta,uva.x000083545,145,222,230,Portland,LOC
roberta,uva.x000083545,145,273,276,GIs,MISC
spacy-trf,uva.x000083545,145,116,118,KP,ORG
spacy-trf,uva.x000083545,145,222,230,Portland,GPE
stanford,uva.x000083545,146,265,276,Shasta City,ORGANIZATION
stanford,uva.x000083545,146,292,296,Mott,PERSON
stanford,uva.x000083545,146,319,335,Sacramento River,LOCATION
stanford,uva.x000083545,146,386,400,Shasta Springs,LOCATION
stanford,uva.x000083545,146,473,481,Dunsmuir,LOCATION
stanford,uva.x000083545,146,507,515,Siskiyou,LOCATION
stanford,uva.x000083545,146,517,523,Oregon,LOCATION
stanford,uva.x000083545,146,556,566,Marysville,LOCATION
stanford,uva.x000083545,146,575,581,Suisun,LOCATION
stanford,uva.x000083545,146,644,651,Benicia,LOCATION
stanford,uva.x000083545,146,655,663,Martínez,PERSON
stanford,uva.x000083545,146,708,721,San Francisco,LOCATION
stanford,uva.x000083545,146,755,762,Oakland,LOCATION
booknlp,uva.x000083545,146,136,149,Klamath Falls,GPE
booknlp,uva.x000083545,146,213,223,Grass Lake,LOC
booknlp,uva.x000083545,146,265,276,Shasta City,GPE
booknlp,uva.x000083545,146,292,304,Mott section,FAC
booknlp,uva.x000083545,146,386,400,Shasta Springs,LOC
booknlp,uva.x000083545,146,473,481,Dunsmuir,GPE
booknlp,uva.x000083545,146,507,515,Siskiyou,GPE
booknlp,uva.x000083545,146,517,523,Oregon,GPE
booknlp,uva.x000083545,146,556,566,Marysville,GPE
booknlp,uva.x000083545,146,644,651,Benicia,GPE
booknlp,uva.x000083545,146,655,663,Martínez,GPE
booknlp,uva.x000083545,146,708,721,San Francisco,GPE
roberta,uva.x000083545,146,136,149,Klamath Falls,LOC
roberta,uva.x000083545,146,213,223,Grass Lake,LOC
roberta,uva.x000083545,146,265,276,Shasta City,LOC
roberta,uva.x000083545,146,292,304,Mott section,LOC
roberta,uva.x000083545,146,319,335,Sacramento River,LOC
roberta,uva.x000083545,146,386,400,Shasta Springs,LOC
roberta,uva.x000083545,146,473,481,Dunsmuir,LOC
roberta,uva.x000083545,146,507,515,Siskiyou,LOC
roberta,uva.x000083545,146,517,523,Oregon,LOC
roberta,uva.x000083545,146,556,566,Marysville,LOC
roberta,uva.x000083545,146,575,581,Suisun,LOC
roberta,uva.x000083545,146,644,651,Benicia,LOC
roberta,uva.x000083545,146,655,663,Martínez,LOC
roberta,uva.x000083545,146,708,721,San Francisco,LOC
roberta,uva.x000083545,146,755,762,Oakland,LOC
roberta,uva.x000083545,146,784,786,SP,ORG
spacy-trf,uva.x000083545,146,136,149,Klamath Falls,LOC
spacy-trf,uva.x000083545,146,213,223,Grass Lake,LOC
spacy-trf,uva.x000083545,146,265,276,Shasta City,GPE
spacy-trf,uva.x000083545,146,292,296,Mott,LOC
spacy-trf,uva.x000083545,146,319,335,Sacramento River,LOC
spacy-trf,uva.x000083545,146,386,400,Shasta Springs,GPE
spacy-trf,uva.x000083545,146,473,481,Dunsmuir,GPE
spacy-trf,uva.x000083545,146,507,515,Siskiyou,GPE
spacy-trf,uva.x000083545,146,517,523,Oregon,GPE
spacy-trf,uva.x000083545,146,556,566,Marysville,GPE
spacy-trf,uva.x000083545,146,575,581,Suisun,GPE
spacy-trf,uva.x000083545,146,644,651,Benicia,GPE
spacy-trf,uva.x000083545,146,655,663,Martínez,GPE
spacy-trf,uva.x000083545,146,708,721,San Francisco,GPE
spacy-trf,uva.x000083545,146,755,762,Oakland,GPE
spacy-trf,uva.x000083545,146,784,786,SP,ORG
stanford,uva.x000083545,147,192,196,Mayo,ORGANIZATION
booknlp,uva.x000083545,147,148,153,Yaqui,PER
roberta,uva.x000083545,147,111,113,GI,MISC
roberta,uva.x000083545,147,148,153,Yaqui,MISC
roberta,uva.x000083545,147,192,196,Mayo,LOC
spacy-trf,uva.x000083545,147,148,153,Yaqui,NORP
spacy-trf,uva.x000083545,147,192,196,Mayo,NORP
stanford,uva.x000083545,149,68,74,Tucson,LOCATION
stanford,uva.x000083545,149,166,172,Spicer,PERSON
stanford,uva.x000083545,149,182,189,Painter,PERSON
stanford,uva.x000083545,149,351,357,Spicer,PERSON
stanford,uva.x000083545,149,379,390,John Wielde,PERSON
booknlp,uva.x000083545,149,162,172,Dr. Spicer,PER
booknlp,uva.x000083545,149,177,189,Mrs. Painter,PER
booknlp,uva.x000083545,149,318,328,this Yaqui,PER
booknlp,uva.x000083545,149,347,357,Dr. Spicer,PER
booknlp,uva.x000083545,149,364,390,anthropologist John Wielde,PER
booknlp,uva.x000083545,149,418,427,the Yaqui,PER
roberta,uva.x000083545,149,68,74,Tucson,LOC
roberta,uva.x000083545,149,166,172,Spicer,PER
roberta,uva.x000083545,149,182,189,Painter,PER
roberta,uva.x000083545,149,323,328,Yaqui,MISC
roberta,uva.x000083545,149,351,357,Spicer,PER
roberta,uva.x000083545,149,379,390,John Wielde,PER
roberta,uva.x000083545,149,422,427,Yaqui,MISC
spacy-trf,uva.x000083545,149,68,74,Tucson,GPE
spacy-trf,uva.x000083545,149,166,172,Spicer,PERSON
spacy-trf,uva.x000083545,149,182,189,Painter,PERSON
spacy-trf,uva.x000083545,149,323,328,Yaqui,NORP
spacy-trf,uva.x000083545,149,351,357,Spicer,PERSON
spacy-trf,uva.x000083545,149,379,390,John Wielde,PERSON
spacy-trf,uva.x000083545,149,422,427,Yaqui,PERSON
stanford,uva.x000083545,150,0,10,Harry Behn,PERSON
stanford,uva.x000083545,150,31,56,the University of Arizona,ORGANIZATION
booknlp,uva.x000083545,150,0,10,Harry Behn,PER
booknlp,uva.x000083545,150,118,121,Ray,PER
booknlp,uva.x000083545,150,125,128,Ray,PER
booknlp,uva.x000083545,150,153,160,Refugio,PER
roberta,uva.x000083545,150,0,10,Harry Behn,PER
roberta,uva.x000083545,150,35,56,University of Arizona,ORG
roberta,uva.x000083545,150,118,121,Ray,PER
roberta,uva.x000083545,150,153,160,Refugio,PER
spacy-trf,uva.x000083545,150,0,10,Harry Behn,PERSON
spacy-trf,uva.x000083545,150,35,56,University of Arizona,ORG
spacy-trf,uva.x000083545,150,118,121,Ray,PERSON
spacy-trf,uva.x000083545,150,125,128,Ray,PERSON
stanford,uva.x000083545,152,178,184,Wilson,PERSON
